I,Q
2.1006068098453832e-05,2.527241506378835e-05
1.2135301153794051e-05,5.922608113807096e-06
3.7692709554508605e-05,3.684331599835202e-05
6.37497852317488e-05,0.00010145851696871221
-5.0153965687458825e-06,0.00015625575174164883
-0.00012986359737149046,0.00010299550652774869
-0.0003203466402492414,-9.765885829398975e-05
-0.0005057816345350526,-0.0005357063366942142
-0.0005578152458485615,-0.0011517124316354932
-0.00037172929487247556,-0.0017289237583040633
8.207117670150466e-05,-0.0019986985072758235
0.000688294837638618,-0.00172429487014212
0.0011528823585539173,-0.0007227230466709249
0.0012333700240355155,0.0007682375359095557
0.000589586693855792,0.002423871964621582
-0.000761138273454291,0.0036021760079813793
-0.0026067149639717496,0.0038701446997348858
-0.004340993058829371,0.002958794940356047
-0.0052895377043795065,0.0011531484922585947
-0.0047893503180660955,-0.000932434007534485
-0.002604226236038688,-0.0024002822333817476
0.000990461926085162,-0.0026244219248757394
0.0051620169491444,-0.001356619714147655
0.008736565516699388,0.0008588395640922705
0.010579472198013492,0.0028944503247459123
0.009999127801789683,0.003442885835931551
0.007074325461337599,0.0015228089038580885
0.0028163315250226096,-0.0030820837525113347
-0.0011312520879782535,-0.009462727713274721
-0.0030673594937850736,-0.01594031812870046
-0.0017658208865247319,-0.02044451920798076
0.00295028163273458,-0.021387155516127222
0.010108316567593038,-0.01839823385615989
0.017530026357852037,-0.012537741453148125
0.022730230580275325,-0.00618965868684986
0.02359266273052954,-0.0021248046062970908
0.019127488482052857,-0.0025267466929825956
0.010010414149178203,-0.007973585537744864
-0.0015421689914067495,-0.01698398651572286
-0.012281146789829138,-0.026373611659017387
-0.018990704206980638,-0.03220685599745929
-0.019531901270049674,-0.031215989038330463
-0.013381485787527504,-0.022349165629712897
-0.0021482349221673734,-0.007180059273113471
0.011186642679929337,0.01009930283190123
0.022866521746427868,0.023937137539079736
0.02965077306573452,0.029337738663995597
0.029801090215355545,0.023554760084076753
0.02345155428584074,0.007263881562849219
0.012585142701993218,-0.015422846697019639
0.00038893687604477887,-0.03821858758815336
-0.00979552510928514,-0.05455914815905535
-0.015441891117199744,-0.06005893885316984
-0.015490674767369457,-0.053835226107208166
-0.010562100781239385,-0.03882998659047931
-0.002603951237201475,-0.020876345013938858
0.005616079461617472,-0.006694477056664478
0.011436264178979187,-0.0013747232378152848
0.012884879610185225,-0.006503873434728391
0.00899201194297495,-0.019642692316778478
-1.2012963755403482e-05,-0.0350609413758146
-0.012938376214270094,-0.04583903572615152
-0.027894950550653257,-0.04643186610413167
-0.04253519836841448,-0.03474860547555876
-0.054413059018524966,-0.013049722062446388
-0.06111380963663427,0.0124864219121305
-0.060821262542341076,0.034005212701941435
-0.05263739797777,0.044503861143590354
-0.03691326463860549,0.04027379304749247
-0.01561171421476542,0.022096717068784064
0.007824209574305569,-0.004749508776250927
0.02898639981646018,-0.03218630214340344
0.04348140859506974,-0.052035717456891326
0.0480465972177285,-0.05868855070036262
0.041487616029402916,-0.05068573621611463
0.025126193886569816,-0.030987662687744107
0.0023902779099852136,-0.00587351701442368
-0.022054472391738588,0.016935703844574206
-0.043898824118102454,0.031038574912103812
-0.060477041998426205,0.03312485565775418
-0.07156395743363189,0.023916215642522495
-0.07900737755850744,0.007550200399935928
-0.08550725552642267,-0.009797095532732707
-0.09295096153135503,-0.021757429190162957
-0.10086770428493438,-0.023606732607231642
-0.10577484121881858,-0.013296153774334457
-0.1019853465649395,0.00827802165947059
-0.08353553995360571,0.03769345502141127
-0.04700944600135259,0.06998777103957049
0.005783015344456386,0.09962497136536749
0.06661366116391838,0.12153183847511732
0.12234776906301846,0.13209858745210643
0.1587700890750205,0.12935111084559
0.16453370768559644,0.11306200799376007
0.13390787165048704,0.08490846830436194
0.06902081311298706,0.04898672151559872
-0.017897451688897153,0.01133888959038977
-0.10627811571266972,-0.02111961833374677
-0.1749848028807677,-0.04207950993241235
-0.21046223807304246,-0.047147673540417295
-0.20929346515730587,-0.03555094225811437
-0.17723933767121564,-0.011169187697386292
-0.12830971848668649,0.01793576595383976
-0.0813391397679991,0.04164372568109814
-0.05335596949412742,0.05085513408764679
-0.05247111323708447,0.040498575556497864
-0.07523035875912897,0.011382539629059179
-0.10789408939815226,-0.02900332915202665
-0.13208467326346135,-0.06827965616241927
-0.13259618353856314,-0.09269278451517764
-0.10336387833528651,-0.09173033263570886
-0.04968009659484006,-0.06143514999552721
0.011404950558000171,-0.006363736888202525
0.055437762623034924,0.06015303506316722
0.06063670023005478,0.11963988720930518
0.017288023759028076,0.15474603233410006
-0.06888853838687874,0.15401264710892304
-0.1760825223877283,0.11536299613679898
-0.2709676006767226,0.04884340460043519
-0.323039633178684,-0.024622989049115692
-0.3163947617262575,-0.08141232290180196
-0.24904615604328445,-0.10409531736987038
-0.13100841785365444,-0.08421264295572822
0.010077422160755883,-0.02348522465379333
0.13030359001531797,0.06348383187759303
0.192154591541232,0.15087372681003255
0.18246179486017663,0.2123176102121523
0.10749683898203213,0.2296294882012112
-0.013966633069678071,0.19440976880634367
-0.1485820218068054,0.1103638957935037
-0.25463324009856825,-0.002449542121427732
-0.3035531298473438,-0.11201756237712016
-0.2912025816687944,-0.18866130436968961
-0.2286979752251782,-0.21369891387044226
-0.13209926859351964,-0.17987357756973554
-0.021725044743962557,-0.09214525132192111
0.0775857978345033,0.028703288451487317
0.14652522189489936,0.14848003911565474
0.18371287985197576,0.2331341052435621
0.20281071086537947,0.26024443292889154
0.21852439092779177,0.2198097118572979
0.23652922460093778,0.11302922846783885
0.252862037223547,-0.04248312347274549
0.2602670741337929,-0.21046479411636707
0.2522204322104519,-0.3528736661984647
0.22273909079001894,-0.4487567213802829
0.1686561159218517,-0.49236737267523933
0.09496166810529282,-0.4819182971630782
0.018305132130560477,-0.4169344039305751
-0.03617267792359632,-0.30498317219179566
-0.04563599620045244,-0.16747711759600573
-0.0031049757711355116,-0.03547692458615295
0.07749016961974191,0.06273050185030231
0.16791380124132327,0.11165434029103112
0.2382746996970959,0.10958893811817674
0.26569227845973137,0.0642264135792588
0.23718889821534886,-0.011009890883003545
0.15319369741510197,-0.0979688776569499
0.03306556129689492,-0.17695307453907264
-0.08875464774755638,-0.23369544872631692
-0.1810626458396388,-0.26315944637217514
-0.2288994670326605,-0.26730405037255484
-0.23201441008088663,-0.251718760197733
-0.19970620115280624,-0.2239553428287336
-0.14804779971302753,-0.1919363561041241
-0.09476753507724689,-0.16200714245831335
-0.05073019284552514,-0.13761502772726206
-0.01382897731873922,-0.11899544252577801
0.029670497025748734,-0.10398880096665361
0.0967288316824918,-0.08949936086731157
0.19574345865169238,-0.07251065983472244
