I,Q
0.06258583068847656,0.33567047119140625
-0.016420364379882812,0.36707067489624023
-0.05628681182861328,0.305417537689209
0.044293880462646484,0.1858081817626953
0.22267389297485352,0.11702251434326172
0.29961633682250977,0.16935968399047852
0.18216514587402344,0.25386857986450195
-0.024360179901123047,0.2041606903076172
-0.12331676483154297,-0.027301311492919922
-0.03195381164550781,-0.2799816131591797
0.1282505989074707,-0.3299250602722168
0.18061447143554688,-0.14733266830444336
0.09225893020629883,0.05160856246948242
-0.028107166290283203,0.05402088165283203
-0.08815479278564453,-0.09404134750366211
-0.1060333251953125,-0.16304636001586914
-0.150665283203125,-0.029935359954833984
-0.22727298736572266,0.18116235733032227
-0.2540121078491211,0.2470240592956543
-0.18755054473876953,0.11446714401245117
-0.09902429580688477,-0.04147624969482422
-0.08092117309570312,-0.05522966384887695
-0.1420135498046875,0.01933431625366211
-0.1968841552734375,0.01042318344116211
-0.1698160171508789,-0.12712764739990234
-0.08170890808105469,-0.24219274520874023
0.0004563331604003906,-0.1664729118347168
0.038944244384765625,0.06255340576171875
0.0401763916015625,0.2296276092529297
0.013178348541259766,0.18203496932983398
-0.06432008743286133,-0.012883186340332031
-0.1818532943725586,-0.16894149780273438
-0.2341175079345703,-0.20120811462402344
-0.11877250671386719,-0.1674480438232422
0.11039972305297852,-0.13594865798950195
0.2533583641052246,-0.08748722076416016
0.16695070266723633,0.024970054626464844
-0.07054901123046875,0.15247440338134766
-0.23165321350097656,0.17980337142944336
-0.17026281356811523,0.06837844848632812
0.006675243377685547,-0.0807490348815918
0.07608318328857422,-0.13311433792114258
-0.01483917236328125,-0.08479928970336914
-0.11091995239257812,-0.052597999572753906
-0.04494476318359375,-0.11525535583496094
0.13873958587646484,-0.19794034957885742
0.21112632751464844,-0.15253639221191406
0.04989051818847656,0.021097660064697266
-0.20880699157714844,0.16195344924926758
-0.3185081481933594,0.14302778244018555
-0.1893143653869629,-0.000423431396484375
0.016476154327392578,-0.10144901275634766
0.08145570755004883,-0.058910369873046875
-0.027421951293945312,0.04898881912231445
-0.16969919204711914,0.09016275405883789
-0.23180866241455078,0.03169822692871094
-0.23544549942016602,-0.037789344787597656
-0.2598991394042969,-0.028289318084716797
-0.30995893478393555,0.028077125549316406
-0.3066291809082031,0.013759136199951172
-0.20351028442382812,-0.13170909881591797
-0.06042194366455078,-0.3349642753601074
0.022180557250976562,-0.4506988525390625
0.031063079833984375,-0.3909158706665039
0.027240276336669922,-0.18541955947875977
0.026672840118408203,0.04626941680908203
-0.014932632446289062,0.17313194274902344
-0.12027740478515625,0.15203046798706055
-0.20818805694580078,0.054213523864746094
-0.15353965759277344,0.014505863189697266
0.031772613525390625,0.11212635040283203
0.17025375366210938,0.2782754898071289
0.10147619247436523,0.35415029525756836
-0.1261444091796875,0.22539234161376953
-0.27549028396606445,-0.033020973205566406
-0.17656564712524414,-0.20281362533569336
0.0642085075378418,-0.15603351593017578
0.17566490173339844,0.044257164001464844
0.024034500122070312,0.21127939224243164
-0.24020719528198242,0.21866226196289062
-0.335263729095459,0.12166643142700195
-0.15389394760131836,0.04544210433959961
0.14031410217285156,0.04679727554321289
0.3100137710571289,0.08620309829711914
0.2725033760070801,0.10770940780639648
0.15332841873168945,0.12195014953613281
0.1093292236328125,0.14786863327026367
0.15048456192016602,0.15310382843017578
0.1619267463684082,0.09814786911010742
0.05870819091796875,-0.006069183349609375
-0.11070060729980469,-0.0794677734375
-0.23047637939453125,-0.0547642707824707
-0.23290634155273438,0.016758441925048828
-0.15180206298828125,0.02642679214477539
-0.07076263427734375,-0.04414987564086914
-0.03720903396606445,-0.09234762191772461
-0.055196285247802734,-0.016540050506591797
-0.09734058380126953,0.1432499885559082
-0.12813282012939453,0.23892974853515625
-0.11486244201660156,0.1906719207763672
-0.03395652770996094,0.07386445999145508
0.08604717254638672,0.016047954559326172
0.17016315460205078,0.040938377380371094
0.14389801025390625,0.04634428024291992
0.0024213790893554688,-0.048913002014160156
-0.16172266006469727,-0.1735973358154297
-0.23864364624023438,-0.19476699829101562
-0.17695283889770508,-0.09323644638061523
-0.025660037994384766,0.015575885772705078
0.09918546676635742,0.015118598937988281
0.12940406799316406,-0.060534000396728516
0.07048511505126953,-0.07260847091674805
-0.03180217742919922,0.026333332061767578
-0.12444400787353516,0.14127492904663086
-0.19711875915527344,0.15703821182250977
-0.2537078857421875,0.08217430114746094
-0.271484375,0.049872398376464844
-0.21672868728637695,0.14473867416381836
-0.07319879531860352,0.2832317352294922
0.11102581024169922,0.30996036529541016
0.22924184799194336,0.1858968734741211
0.20076370239257812,0.022313594818115234
0.04013204574584961,-0.05106210708618164
-0.14530611038208008,-0.024251461029052734
-0.2211894989013672,-0.006833076477050781
-0.1346135139465332,-0.07232999801635742
0.033467769622802734,-0.17452144622802734
0.1379227638244629,-0.20277166366577148
0.07743692398071289,-0.09495878219604492
-0.12217855453491211,0.09255361557006836
-0.3178901672363281,0.2510809898376465
-0.3483452796936035,0.2992844581604004
-0.1539769172668457,0.22348356246948242
0.14550113677978516,0.07351446151733398
0.3397088050842285,-0.05768585205078125
0.2807645797729492,-0.060718536376953125
-0.006886005401611328,0.08290243148803711
-0.29863882064819336,0.2661857604980469
-0.36371660232543945,0.342714786529541
-0.17075681686401367,0.24120187759399414
0.1084446907043457,0.0492863655090332
0.2333059310913086,-0.06154441833496094
0.11172866821289062,-0.021381378173828125
-0.12322998046875,0.059710025787353516
-0.2623710632324219,0.020339488983154297
-0.2048635482788086,-0.1692948341369629
-0.021203041076660156,-0.35567378997802734
0.15222740173339844,-0.34883832931518555
0.2327733039855957,-0.13212156295776367
0.2101306915283203,0.11934947967529297
0.10111713409423828,0.19935989379882812
-0.06608104705810547,0.059767723083496094
-0.22170352935791016,-0.14653253555297852
-0.2680525779724121,-0.23591089248657227
-0.13852214813232422,-0.15248537063598633
0.10695695877075195,0.010007381439208984
0.29180479049682617,0.09405899047851562
0.30010509490966797,0.03457498550415039
0.17195415496826172,-0.08169174194335938
0.05313253402709961,-0.1214594841003418
0.052414894104003906,-0.04074382781982422
0.12123966217041016,0.06676816940307617
0.13491201400756836,0.06912851333618164
0.04198312759399414,-0.05477428436279297
-0.095245361328125,-0.18536663055419922
-0.17917537689208984,-0.17354917526245117
-0.18957757949829102,-0.012294292449951172
-0.17209815979003906,0.13620281219482422
-0.13812971115112305,0.11949729919433594
-0.046741485595703125,-0.04230451583862305
0.10854911804199219,-0.17116737365722656
0.2421402931213379,-0.12465810775756836
0.23723363876342773,0.032378196716308594
0.0744638442993164,0.10690975189208984
-0.11650991439819336,0.007148265838623047
-0.18137359619140625,-0.1566629409790039
-0.09570884704589844,-0.19978761672973633
0.022995471954345703,-0.07984161376953125
0.04786872863769531,0.045050621032714844
-0.025404930114746094,0.01153564453125
-0.10547637939453125,-0.1487288475036621
-0.11702442169189453,-0.2550477981567383
-0.06665372848510742,-0.1900649070739746
-0.0061321258544921875,-0.027078628540039062
0.048305511474609375,0.06180238723754883
0.10283470153808594,0.01315927505493164
0.13067007064819336,-0.051224708557128906
0.08319091796875,0.006125450134277344
-0.04164409637451172,0.15901756286621094
-0.15526247024536133,0.25162601470947266
-0.14858102798461914,0.17093181610107422
-0.02495431900024414,-0.022387027740478516
0.08741092681884766,-0.15222644805908203
0.07226848602294922,-0.1123514175415039
-0.04465007781982422,0.04761505126953125
-0.11329364776611328,0.20162010192871094
-0.03488922119140625,0.26434755325317383
0.12076997756958008,0.2375802993774414
0.18831777572631836,0.15945720672607422
0.06934595108032227,0.044693946838378906
-0.1658492088317871,-0.10099172592163086
-0.3693885803222656,-0.23950862884521484
-0.45699596405029297,-0.29834938049316406
-0.4228944778442383,-0.24622440338134766
-0.305020809173584,-0.1351757049560547
-0.14149856567382812,-0.05234670639038086
0.022973060607910156,-0.04738044738769531
0.10432815551757812,-0.08546257019042969
0.05802631378173828,-0.1045675277709961
-0.057111263275146484,-0.07297849655151367
-0.12453269958496094,-0.01746988296508789
-0.07668113708496094,-0.006159782409667969
0.0012936592102050781,-0.04744863510131836
-0.036966800689697266,-0.10010528564453125
-0.21065807342529297,-0.12316513061523438
-0.3772697448730469,-0.10116720199584961
-0.36876487731933594,-0.0783834457397461
-0.17560720443725586,-0.08894872665405273
0.042410850524902344,-0.09859895706176758
0.12210416793823242,-0.042992591857910156
0.0552067756652832,0.09073877334594727
-0.037923336029052734,0.2218313217163086
-0.0894775390625,0.23592042922973633
-0.13405513763427734,0.0882406234741211
-0.21853017807006836,-0.12993955612182617
-0.3040142059326172,-0.2769966125488281
-0.26741933822631836,-0.2989630699157715
-0.06211376190185547,-0.2456350326538086
0.1961197853088379,-0.20472002029418945
0.3392925262451172,-0.19548416137695312
0.32479238510131836,-0.16089868545532227
0.272885799407959,-0.08274698257446289
0.3004946708679199,-0.0187225341796875
0.3854818344116211,-0.04174995422363281
0.39971065521240234,-0.1384425163269043
0.2661418914794922,-0.18577861785888672
0.07831239700317383,-0.09626197814941406
0.00015735626220703125,0.0672769546508789
0.07394075393676758,0.1535782814025879
0.17925119400024414,0.08492898941040039
0.1633005142211914,-0.0576024055480957
0.0072574615478515625,-0.13421630859375
-0.1528158187866211,-0.09978628158569336
-0.18149232864379883,-0.027856826782226562
-0.0700230598449707,0.0011949539184570312
0.08012962341308594,-0.0006036758422851562
0.16193151473999023,0.046602725982666016
0.15349531173706055,0.16605138778686523
0.09853506088256836,0.2699131965637207
0.03632020950317383,0.26601314544677734
-0.022348403930664062,0.1586613655090332
-0.07140970230102539,0.039708614349365234
-0.08934211730957031,-0.010872364044189453
-0.05908632278442383,-0.0005221366882324219
0.009154319763183594,0.021854877471923828
0.08044052124023438,0.0340723991394043
0.11236429214477539,0.052730560302734375
0.08182287216186523,0.0696554183959961
0.0037703514099121094,0.027669429779052734
-0.07052278518676758,-0.08925867080688477
-0.07799959182739258,-0.20113563537597656
0.004748344421386719,-0.180511474609375
0.13146114349365234,0.01482534408569336
0.20932579040527344,0.2644648551940918
0.16504859924316406,0.39194297790527344
0.023373126983642578,0.32950353622436523
-0.10449743270874023,0.16854286193847656
-0.12729358673095703,0.05089998245239258
-0.06056976318359375,0.018930435180664062
-0.0038175582885742188,-0.0013341903686523438
-0.022976398468017578,-0.07062721252441406
-0.08983659744262695,-0.15312957763671875
-0.13139820098876953,-0.16869592666625977
-0.11856317520141602,-0.08767223358154297
-0.09874820709228516,0.027781963348388672
-0.11349725723266602,0.10076713562011719
-0.1337604522705078,0.11992931365966797
-0.09925413131713867,0.12720060348510742
0.0004067420959472656,0.14501380920410156
0.0936594009399414,0.1228938102722168
0.12367868423461914,0.0187530517578125
0.13457727432250977,-0.12363290786743164
0.2169628143310547,-0.21207332611083984
0.386505126953125,-0.1895008087158203
0.5217666625976562,-0.10951805114746094
0.4750814437866211,-0.0760502815246582
0.24045133590698242,-0.11638641357421875
-0.016973018646240234,-0.15821027755737305
-0.11184501647949219,-0.10884904861450195
-0.02687978744506836,0.02200603485107422
0.09579133987426758,0.10451841354370117
0.11378192901611328,0.03856849670410156
0.011516094207763672,-0.12829113006591797
-0.09530162811279297,-0.24878358840942383
-0.09820318222045898,-0.21686506271362305
-0.012974262237548828,-0.08601808547973633
0.07360267639160156,-0.00554656982421875
0.10350942611694336,-0.03968334197998047
0.07153463363647461,-0.1183934211730957
0.01470947265625,-0.1316385269165039
-0.043182373046875,-0.06625509262084961
-0.10891532897949219,-0.0257568359375
-0.16471052169799805,-0.08282613754272461
-0.18013477325439453,-0.1717991828918457
-0.14514732360839844,-0.15349340438842773
-0.07522296905517578,0.010906696319580078
0.0015897750854492188,0.1957087516784668
0.06439733505249023,0.25237321853637695
0.09931135177612305,0.18240642547607422
0.10571861267089844,0.1453089714050293
0.0797414779663086,0.25874757766723633
0.035634517669677734,0.4374861717224121
0.010613441467285156,0.487091064453125
-0.002636432647705078,0.32302379608154297
-0.032774925231933594,0.07670259475708008
-0.08376216888427734,-0.05311775207519531
-0.10503244400024414,-0.020511627197265625
-0.009458065032958984,0.054058074951171875
0.19524002075195312,0.05141115188598633
0.38317060470581055,0.016663551330566406
0.40427398681640625,0.09172296524047852
0.2272176742553711,0.29208850860595703
0.020205020904541016,0.44676971435546875
-0.04434967041015625,0.3645772933959961
0.03011322021484375,0.0680837631225586
0.10290336608886719,-0.20366621017456055
0.034596920013427734,-0.24836397171020508
-0.1333475112915039,-0.07918214797973633
-0.21137142181396484,0.1225895881652832
-0.10698223114013672,0.20391273498535156
0.07313060760498047,0.16341018676757812
0.15967607498168945,0.0813140869140625
0.11229896545410156,0.005562305450439453
0.048229217529296875,-0.05783700942993164
0.0744485855102539,-0.08225154876708984
0.13842344284057617,-0.01459360122680664
0.09970283508300781,0.13502836227416992
-0.06885480880737305,0.24155282974243164
-0.21780109405517578,0.18025588989257812
-0.2010207176208496,-0.0265350341796875
-0.052613258361816406,-0.21751070022583008
0.05487203598022461,-0.2388010025024414
-0.005345344543457031,-0.09617424011230469
-0.14132022857666016,0.08018779754638672
-0.1505732536315918,0.20513343811035156
0.014495372772216797,0.2911548614501953
0.20566749572753906,0.3641781806945801
0.23691511154174805,0.3680601119995117
0.10883283615112305,0.2246098518371582
0.010159969329833984,-0.011164188385009766
0.06998634338378906,-0.17795228958129883
0.2089996337890625,-0.16209840774536133
0.2213301658630371,-0.03333282470703125
0.018184185028076172,0.011117935180664062
-0.27144813537597656,-0.07859563827514648
-0.42787885665893555,-0.14411544799804688
-0.34747314453125,-0.02051830291748047
-0.14052057266235352,0.25425291061401367
0.025455474853515625,0.4224119186401367
0.07301616668701172,0.30602216720581055
0.03933572769165039,0.021605491638183594
0.010521411895751953,-0.15447425842285156
0.006571769714355469,-0.06873464584350586
-0.006403923034667969,0.15343046188354492
-0.055629730224609375,0.2668290138244629
-0.13750314712524414,0.17566967010498047
-0.22207927703857422,-0.000858306884765625
-0.2769045829772949,-0.09331893920898438
-0.27108335494995117,-0.06275272369384766
-0.19756841659545898,0.004813194274902344
-0.0965418815612793,0.02690267562866211
-0.03838300704956055,-0.0012483596801757812
-0.06667566299438477,-0.0419011116027832
-0.13927316665649414,-0.08373069763183594
-0.1610407829284668,-0.1308765411376953
-0.09527969360351562,-0.14818096160888672
-0.016121387481689453,-0.09989118576049805
-0.03635883331298828,-0.015454769134521484
-0.1707143783569336,0.020311832427978516
-0.29935646057128906,-0.04785585403442383
-0.29236268997192383,-0.15393447875976562
-0.1363673210144043,-0.16977739334106445
0.04241609573364258,-0.059696197509765625
0.09795427322387695,0.06278705596923828
0.014713287353515625,0.056557655334472656
-0.11118364334106445,-0.07596635818481445
-0.18696880340576172,-0.20267581939697266
-0.19892597198486328,-0.20403575897216797
-0.18703269958496094,-0.08055830001831055
-0.16144227981567383,0.05666065216064453
-0.09697961807250977,0.1199030876159668
0.006336212158203125,0.1166691780090332
0.08324909210205078,0.09645318984985352
0.06488656997680664,0.08376169204711914
-0.022649288177490234,0.06360054016113281
-0.07964515686035156,0.03579521179199219
-0.0394129753112793,0.0221710205078125
0.05023384094238281,0.008178234100341797
0.07432079315185547,-0.055329322814941406
-0.017191410064697266,-0.18815279006958008
-0.15868377685546875,-0.3108711242675781
-0.2403736114501953,-0.3032374382019043
-0.2457118034362793,-0.14544963836669922
-0.2725186347961426,0.05180501937866211
-0.3808865547180176,0.1260523796081543
-0.48462915420532227,0.031737327575683594
-0.4147300720214844,-0.11050605773925781
-0.09591245651245117,-0.1708240509033203
0.3271174430847168,-0.12523651123046875
0.5755743980407715,-0.0496516227722168
0.49558448791503906,-0.01671743392944336
0.20784950256347656,-0.02019214630126953
-0.026900291442871094,-0.005204677581787109
-0.046305179595947266,0.043282508850097656
0.08144903182983398,0.0761408805847168
0.14046192169189453,0.07330513000488281
0.014148712158203125,0.0538640022277832
-0.20038557052612305,0.039257049560546875
-0.31607675552368164,0.02409648895263672
-0.2506585121154785,-0.04077482223510742
-0.09722375869750977,-0.15250158309936523
-0.004061222076416016,-0.22674179077148438
-0.022401809692382812,-0.17809057235717773
-0.06870269775390625,-0.00971221923828125
-0.050620079040527344,0.15489482879638672
0.013615131378173828,0.1807255744934082
0.04807233810424805,0.043498992919921875
0.01680898666381836,-0.13998699188232422
-0.023471832275390625,-0.19096040725708008
0.00926971435546875,-0.029892921447753906
0.10807561874389648,0.24345684051513672
0.17810344696044922,0.42972373962402344
0.1263742446899414,0.3890671730041504
-0.03335094451904297,0.1675400733947754
-0.19814014434814453,-0.03338003158569336
-0.27417421340942383,-0.043245792388916016
-0.23470497131347656,0.1126251220703125
-0.11570072174072266,0.2420191764831543
0.038886070251464844,0.19398784637451172
0.1810770034790039,0.011331558227539062
0.2513151168823242,-0.11862945556640625
0.2044835090637207,-0.06481456756591797
0.06887388229370117,0.0921945571899414
-0.036876678466796875,0.16101741790771484
-0.02071237564086914,0.06004667282104492
0.08841180801391602,-0.1107339859008789
0.14995479583740234,-0.19743585586547852
0.043280601501464844,-0.16671133041381836
-0.17732906341552734,-0.12891149520874023
-0.33551692962646484,-0.17964553833007812
-0.30751895904541016,-0.2697563171386719
-0.13735342025756836,-0.2788982391357422
0.004214763641357422,-0.16585826873779297
0.015574932098388672,-0.02612924575805664
-0.0330958366394043,0.01607036590576172
-0.009136676788330078,-0.05415821075439453
0.12532663345336914,-0.16507673263549805
0.26373767852783203,-0.24276161193847656
0.2592449188232422,-0.2700200080871582
0.07682085037231445,-0.26051950454711914
-0.16264772415161133,-0.1846470832824707
-0.2996959686279297,-0.02494525909423828
-0.2795262336730957,0.14386367797851562
-0.16090106964111328,0.20511150360107422
-0.0504608154296875,0.11867761611938477
-0.018382549285888672,-0.020511627197265625
-0.051236629486083984,-0.07647848129272461
-0.0925593376159668,-0.03262519836425781
-0.09390974044799805,-0.006903171539306641
-0.0517730712890625,-0.08450555801391602
-0.010295391082763672,-0.1843733787536621
-0.02440929412841797,-0.15161991119384766
-0.10189390182495117,0.0354609489440918
-0.17911148071289062,0.2099599838256836
-0.17821455001831055,0.18297767639160156
-0.07449960708618164,-0.03724193572998047
0.06667518615722656,-0.2415471076965332
0.1467747688293457,-0.25006866455078125
0.13043975830078125,-0.09041118621826172
0.05110025405883789,0.058893680572509766
-0.02667379379272461,0.07866668701171875
-0.06105756759643555,0.01634836196899414
-0.049730777740478516,-0.01641559600830078
0.004620075225830078,0.015429973602294922
0.09583616256713867,0.052181243896484375
0.18732547760009766,0.0368647575378418
0.20607519149780273,-0.007436275482177734
0.11342859268188477,-0.02406024932861328
-0.03105640411376953,-0.006485462188720703
-0.1152200698852539,0.01159811019897461
-0.0813302993774414,0.012112140655517578
-0.0008120536804199219,0.020640850067138672
0.009882450103759766,0.06330299377441406
-0.06202125549316406,0.09814453125
