I,Q
-2.7595269680023193,22.597307205200195
-20.718374252319336,28.01677703857422
-31.119314193725586,6.350586414337158
-21.139463424682617,-25.191070556640625
-16.06592559814453,-49.542259216308594
-11.04082202911377,-55.43793487548828
-6.297767639160156,-51.5418586730957
8.516579627990723,-35.765289306640625
26.259347915649414,-18.619186401367188
39.54153060913086,-12.162336349487305
37.689945220947266,-18.046321868896484
21.54510498046875,-29.485267639160156
-0.15010590851306915,-35.53105163574219
-10.161689758300781,-30.373794555664062
-0.4054321050643921,-16.72647476196289
25.06267738342285,-5.094415187835693
47.37668228149414,-6.216973304748535
51.942909240722656,-19.653644561767578
39.19371795654297,-38.92127227783203
13.666735649108887,-52.68529510498047
-11.46399974822998,-52.04645919799805
-22.328411102294922,-35.74879837036133
-11.833523750305176,-2.6342647075653076
13.553373336791992,28.115108489990234
32.897621154785156,35.61894226074219
35.787628173828125,24.904638290405273
17.058002471923828,1.3033535480499268
-18.108118057250977,-19.42963409423828
-45.594200134277344,-17.464059829711914
-54.825401306152344,3.0603652000427246
-46.472496032714844,29.14392852783203
-25.63992691040039,48.726383209228516
-7.0522637367248535,52.407630920410156
-0.8964600563049316,40.170345306396484
-8.115739822387695,16.254444122314453
-22.72966766357422,-4.910279750823975
-33.399295806884766,-8.043923377990723
-33.86276626586914,5.9610209465026855
-24.847434997558594,25.961015701293945
-14.300145149230957,40.130889892578125
-13.679679870605469,39.82566452026367
-26.213626861572266,24.387514114379883
-43.06285858154297,2.129666805267334
-52.267547607421875,-13.033952713012695
-52.14729309082031,-18.12210464477539
-40.14466857910156,-18.738603591918945
-15.090550422668457,-13.160050392150879
12.356910705566406,-8.655411720275879
28.045169830322266,-10.795308113098145
27.859155654907227,-18.175132751464844
15.928972244262695,-29.67295265197754
-0.8267307281494141,-40.62212371826172
-13.676130294799805,-45.978546142578125
-18.970548629760742,-45.37666320800781
-18.959274291992188,-39.3680419921875
-15.72855281829834,-25.44535255432129
-12.532069206237793,-2.7470006942749023
-8.514699935913086,20.66952133178711
-4.250565052032471,37.505184173583984
1.4244403839111328,41.56513977050781
8.95645809173584,33.59428787231445
15.306418418884277,13.689492225646973
16.29932975769043,-9.920559883117676
8.708230972290039,-25.78230857849121
-4.484805583953857,-32.080074310302734
-19.806673049926758,-30.038301467895508
-32.94208908081055,-26.42365074157715
-40.451141357421875,-24.865388870239258
-41.06993865966797,-25.8094482421875
-37.70685577392578,-25.957048416137695
-32.19072341918945,-19.16637420654297
-27.385456085205078,-2.6039931774139404
-24.795867919921875,18.601024627685547
-22.9000244140625,33.927276611328125
-19.604583740234375,38.57701110839844
-12.442506790161133,32.61640548706055
0.44948264956474304,17.667402267456055
17.141510009765625,3.410890579223633
30.06899070739746,-0.9755840301513672
36.31122589111328,5.464147567749023
34.787200927734375,14.995977401733398
29.097164154052734,20.854909896850586
